start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual
2025-05-26 08:00:00,2025-05-26 09:00:00,2088392,2289858,2025-05-28 08:00:00,2025-05-28 09:00:00,6509401,4304230,2025-05-27 08:00:00,2025-05-27 09:00:00,4280995,6098530,2025-05-29 08:00:00,2025-05-29 09:00:00,36323,386092,2025-05-30 08:00:00,2025-05-30 09:00:00,5692188,3208246,2025-06-19 08:00:00,2025-06-19 09:00:00,1302215,317934,2025-06-02 08:00:00,2025-06-02 09:00:00,1823397.0,1315215.0,2025-06-05 08:00:00,2025-06-05 09:00:00,3759979,3018826,2025-06-06 08:00:00,2025-06-06 09:00:00,4680022,5077938,2025-06-07 08:00:00,2025-06-07 09:00:00,3404465,1549294,2025-06-08 08:00:00,2025-06-08 09:00:00,4224931,3523573,2025-06-11 08:00:00,2025-06-11 09:00:00,62519.0,59907.0,2025-06-14 08:00:00,2025-06-14 09:00:00,1267630,614716,2025-05-25 08:00:00,2025-05-25 09:00:00,4142355,4852709,2025-05-31 08:00:00,2025-05-31 09:00:00,44948,162919
2025-05-26 09:00:00,2025-05-26 10:00:00,2534569,3493948,2025-05-28 09:00:00,2025-05-28 10:00:00,6531137,3885690,2025-05-27 09:00:00,2025-05-27 10:00:00,4754052,6082594,2025-05-29 09:00:00,2025-05-29 10:00:00,58728,663662,2025-05-30 09:00:00,2025-05-30 10:00:00,5827614,3653721,2025-06-19 09:00:00,2025-06-19 10:00:00,1517140,682237,2025-06-02 09:00:00,2025-06-02 10:00:00,1886263.0,1624991.0,2025-06-05 09:00:00,2025-06-05 10:00:00,4373232,4000252,2025-06-06 09:00:00,2025-06-06 10:00:00,4774618,6045028,2025-06-07 09:00:00,2025-06-07 10:00:00,3843532,1863058,2025-06-08 09:00:00,2025-06-08 10:00:00,4504520,3607900,2025-06-11 09:00:00,2025-06-11 10:00:00,72964.0,135487.0,2025-06-14 09:00:00,2025-06-14 10:00:00,1058415,666976,2025-05-25 09:00:00,2025-05-25 10:00:00,4517835,5052723,2025-05-31 09:00:00,2025-05-31 10:00:00,37700,207908
2025-05-26 10:00:00,2025-05-26 11:00:00,3072279,3915036,2025-05-28 10:00:00,2025-05-28 11:00:00,6522570,3546606,2025-05-27 10:00:00,2025-05-27 11:00:00,5254020,5989431,2025-05-29 10:00:00,2025-05-29 11:00:00,89078,1344982,2025-05-30 10:00:00,2025-05-30 11:00:00,5940508,3851679,2025-06-19 10:00:00,2025-06-19 11:00:00,1747291,675623,2025-06-02 10:00:00,2025-06-02 11:00:00,1960263.0,1854151.0,2025-06-05 10:00:00,2025-06-05 11:00:00,5083090,4757862,2025-06-06 10:00:00,2025-06-06 11:00:00,4876476,6283349,2025-06-07 10:00:00,2025-06-07 11:00:00,4313099,2069991,2025-06-08 10:00:00,2025-06-08 11:00:00,4818084,3878657,2025-06-11 10:00:00,2025-06-11 11:00:00,89150.0,124709.0,2025-06-14 10:00:00,2025-06-14 11:00:00,891016,767610,2025-05-25 10:00:00,2025-05-25 11:00:00,4918041,5086445,2025-05-31 10:00:00,2025-05-31 11:00:00,58386,251870
2025-05-26 11:00:00,2025-05-26 12:00:00,3605437,4241394,2025-05-28 11:00:00,2025-05-28 12:00:00,6498535,3302358,2025-05-27 11:00:00,2025-05-27 12:00:00,5636868,5713638,2025-05-29 11:00:00,2025-05-29 12:00:00,131216,2382258,2025-05-30 11:00:00,2025-05-30 12:00:00,5992613,4209107,2025-06-19 11:00:00,2025-06-19 12:00:00,1998428,615852,2025-06-02 11:00:00,2025-06-02 12:00:00,2026962.0,2101477.0,2025-06-05 11:00:00,2025-06-05 12:00:00,5561072,5288766,2025-06-06 11:00:00,2025-06-06 12:00:00,4963627,6385951,2025-06-07 11:00:00,2025-06-07 12:00:00,4670283,2502802,2025-06-08 11:00:00,2025-06-08 12:00:00,5049986,4370977,2025-06-11 11:00:00,2025-06-11 12:00:00,91555.0,131909.0,2025-06-14 11:00:00,2025-06-14 12:00:00,794870,929081,2025-05-25 11:00:00,2025-05-25 12:00:00,5230574,5396702,2025-05-31 11:00:00,2025-05-31 12:00:00,99339,253360
2025-05-26 12:00:00,2025-05-26 13:00:00,3972923,4818801,2025-05-28 12:00:00,2025-05-28 13:00:00,6482426,3203223,2025-05-27 12:00:00,2025-05-27 13:00:00,5796567,5575191,2025-05-29 12:00:00,2025-05-29 13:00:00,159370,3543946,2025-05-30 12:00:00,2025-05-30 13:00:00,5881611,4603533,2025-06-19 12:00:00,2025-06-19 13:00:00,2199141,484989,2025-06-02 12:00:00,2025-06-02 13:00:00,2059117.0,2779986.0,2025-06-05 12:00:00,2025-06-05 13:00:00,5468724,5375786,2025-06-06 12:00:00,2025-06-06 13:00:00,5069108,6425885,2025-06-07 12:00:00,2025-06-07 13:00:00,4640923,3038431,2025-06-08 12:00:00,2025-06-08 13:00:00,5129016,5251538,2025-06-11 12:00:00,2025-06-11 13:00:00,44622.0,140293.0,2025-06-14 12:00:00,2025-06-14 13:00:00,903217,1191161,2025-05-25 12:00:00,2025-05-25 13:00:00,5291026,5763021,2025-05-31 12:00:00,2025-05-31 13:00:00,99863,255825
2025-05-26 13:00:00,2025-05-26 14:00:00,4294112,5499844,2025-05-28 13:00:00,2025-05-28 14:00:00,6442524,3401875,2025-05-27 13:00:00,2025-05-27 14:00:00,5888141,5606234,2025-05-29 13:00:00,2025-05-29 14:00:00,210684,4228563,2025-05-30 13:00:00,2025-05-30 14:00:00,5725193,4567227,2025-06-19 13:00:00,2025-06-19 14:00:00,2380960,527929,2025-06-02 13:00:00,2025-06-02 14:00:00,2075674.0,3484402.0,2025-06-05 13:00:00,2025-06-05 14:00:00,5223401,5124827,2025-06-06 13:00:00,2025-06-06 14:00:00,5178488,6406934,2025-06-07 13:00:00,2025-06-07 14:00:00,4515272,3254159,2025-06-08 13:00:00,2025-06-08 14:00:00,5166947,5370860,2025-06-11 13:00:00,2025-06-11 14:00:00,6582.0,202221.0,2025-06-14 13:00:00,2025-06-14 14:00:00,1090199,1747530,2025-05-25 13:00:00,2025-05-25 14:00:00,5284349,6097373,2025-05-31 13:00:00,2025-05-31 14:00:00,70417,236164
2025-05-26 14:00:00,2025-05-26 15:00:00,4539555,5773618,2025-05-28 14:00:00,2025-05-28 15:00:00,6354016,3538897,2025-05-27 14:00:00,2025-05-27 15:00:00,5929850,5544029,2025-05-29 14:00:00,2025-05-29 15:00:00,321474,4753465,2025-05-30 14:00:00,2025-05-30 15:00:00,5553994,4674227,2025-06-19 14:00:00,2025-06-19 15:00:00,2569854,576617,2025-06-02 14:00:00,2025-06-02 15:00:00,2071851.0,3718092.0,2025-06-05 14:00:00,2025-06-05 15:00:00,4949508,4977882,2025-06-06 14:00:00,2025-06-06 15:00:00,5203340,6417482,2025-06-07 14:00:00,2025-06-07 15:00:00,4328633,3204775,2025-06-08 14:00:00,2025-06-08 15:00:00,5195439,5483942,2025-06-11 14:00:00,2025-06-11 15:00:00,10202.0,288393.0,2025-06-14 14:00:00,2025-06-14 15:00:00,1267763,1743654,2025-05-25 14:00:00,2025-05-25 15:00:00,5276269,6329920,2025-05-31 14:00:00,2025-05-31 15:00:00,63963,286891
2025-05-26 15:00:00,2025-05-26 16:00:00,4494605,5903920,2025-05-28 15:00:00,2025-05-28 16:00:00,6205760,3889591,2025-05-27 15:00:00,2025-05-27 16:00:00,5827997,5997551,2025-05-29 15:00:00,2025-05-29 16:00:00,378745,4884348,2025-05-30 15:00:00,2025-05-30 16:00:00,5317811,4969158,2025-06-19 15:00:00,2025-06-19 16:00:00,2712127,640108,2025-06-02 15:00:00,2025-06-02 16:00:00,1989944.0,3886787.0,2025-06-05 15:00:00,2025-06-05 16:00:00,4645590,4795444,2025-06-06 15:00:00,2025-06-06 16:00:00,4861737,6379501,2025-06-07 15:00:00,2025-06-07 16:00:00,3951492,3470705,2025-06-08 15:00:00,2025-06-08 16:00:00,5233492,5665367,2025-06-11 15:00:00,2025-06-11 16:00:00,101083.0,401034.0,2025-06-14 15:00:00,2025-06-14 16:00:00,1243037,1567630,2025-05-25 15:00:00,2025-05-25 16:00:00,5204239,6130393,2025-05-31 15:00:00,2025-05-31 16:00:00,54121,317907
2025-05-26 16:00:00,2025-05-26 17:00:00,4383319,5855546,2025-05-28 16:00:00,2025-05-28 17:00:00,6001445,4008331,2025-05-27 16:00:00,2025-05-27 17:00:00,5674610,5555729,2025-05-29 16:00:00,2025-05-29 17:00:00,398310,4806105,2025-05-30 16:00:00,2025-05-30 17:00:00,5009254,4577735,2025-06-19 16:00:00,2025-06-19 17:00:00,2838193,749163,2025-06-02 16:00:00,2025-06-02 17:00:00,1900922.0,3735159.0,2025-06-05 16:00:00,2025-06-05 17:00:00,4327156,4723665,2025-06-06 16:00:00,2025-06-06 17:00:00,4417601,6308873,2025-06-07 16:00:00,2025-06-07 17:00:00,3535699,3083564,2025-06-08 16:00:00,2025-06-08 17:00:00,5282205,5806649,2025-06-11 16:00:00,2025-06-11 17:00:00,230098.0,682367.0,2025-06-14 16:00:00,2025-06-14 17:00:00,1220092,1762356,2025-05-25 16:00:00,2025-05-25 17:00:00,5107685,5812948,2025-05-31 16:00:00,2025-05-31 17:00:00,43473,277610
2025-05-26 17:00:00,2025-05-26 18:00:00,4163294,5930213,2025-05-28 17:00:00,2025-05-28 18:00:00,5764651,3898260,2025-05-27 17:00:00,2025-05-27 18:00:00,5529312,4845393,2025-05-29 17:00:00,2025-05-29 18:00:00,470439,4874092,2025-05-30 17:00:00,2025-05-30 18:00:00,4588532,3854332,2025-06-19 17:00:00,2025-06-19 18:00:00,2933184,940300,2025-06-02 17:00:00,2025-06-02 18:00:00,1747595.0,3091426.0,2025-06-05 17:00:00,2025-06-05 18:00:00,3968591,4178244,2025-06-06 17:00:00,2025-06-06 18:00:00,3882253,5845149,2025-06-07 17:00:00,2025-06-07 18:00:00,3225798,3394471,2025-06-08 17:00:00,2025-06-08 18:00:00,5223381,5579780,2025-06-11 17:00:00,2025-06-11 18:00:00,388698.0,1004370.0,2025-06-14 17:00:00,2025-06-14 18:00:00,1191492,1693687,2025-05-25 17:00:00,2025-05-25 18:00:00,4844190,5433622,2025-05-31 17:00:00,2025-05-31 18:00:00,51066,191138
2025-05-26 18:00:00,2025-05-26 19:00:00,3493729,5759162,2025-05-28 18:00:00,2025-05-28 19:00:00,5602331,3495938,2025-05-27 18:00:00,2025-05-27 19:00:00,5476925,3963826,2025-05-29 18:00:00,2025-05-29 19:00:00,595803,4823036,2025-05-30 18:00:00,2025-05-30 19:00:00,3871273,3458403,2025-06-19 18:00:00,2025-06-19 19:00:00,2765929,1127857,2025-06-02 18:00:00,2025-06-02 19:00:00,1311210.0,2405711.0,2025-06-05 18:00:00,2025-06-05 19:00:00,3446574,3388566,2025-06-06 18:00:00,2025-06-06 19:00:00,2912441,5710841,2025-06-07 18:00:00,2025-06-07 19:00:00,3182210,3890930,2025-06-08 18:00:00,2025-06-08 19:00:00,4781024,5661899,2025-06-11 18:00:00,2025-06-11 19:00:00,433501.0,1344294.0,2025-06-14 18:00:00,2025-06-14 19:00:00,1032460,2005510,2025-05-25 18:00:00,2025-05-25 19:00:00,3925978,3865892,2025-05-31 18:00:00,2025-05-31 19:00:00,81961,131176
2025-05-26 19:00:00,2025-05-26 20:00:00,2771715,5268369,2025-05-28 19:00:00,2025-05-28 20:00:00,5443201,2525185,2025-05-27 19:00:00,2025-05-27 20:00:00,5434583,3625261,2025-05-29 19:00:00,2025-05-29 20:00:00,761068,4561009,2025-05-30 19:00:00,2025-05-30 20:00:00,3018246,2376404,2025-06-19 19:00:00,2025-06-19 20:00:00,2542843,1166471,2025-06-02 19:00:00,2025-06-02 20:00:00,891536.0,1428796.0,2025-06-05 19:00:00,2025-06-05 20:00:00,2898636,2889821,2025-06-06 19:00:00,2025-06-06 20:00:00,1947549,4821615,2025-06-07 19:00:00,2025-06-07 20:00:00,3223247,3534544,2025-06-08 19:00:00,2025-06-08 20:00:00,4208338,5537929,2025-06-11 19:00:00,2025-06-11 20:00:00,481121.0,1572361.0,2025-06-14 19:00:00,2025-06-14 20:00:00,875335,2556888,2025-05-25 19:00:00,2025-05-25 20:00:00,2760900,2090458,2025-05-31 19:00:00,2025-05-31 20:00:00,186461,111076
2025-05-26 20:00:00,2025-05-26 21:00:00,2263311,4569364,2025-05-28 20:00:00,2025-05-28 21:00:00,5231786,1515114,2025-05-27 20:00:00,2025-05-27 21:00:00,5409846,4090695,2025-05-29 20:00:00,2025-05-29 21:00:00,1034755,4526465,2025-05-30 20:00:00,2025-05-30 21:00:00,2150566,1123560,2025-06-19 20:00:00,2025-06-19 21:00:00,2299140,1252918,2025-06-02 20:00:00,2025-06-02 21:00:00,557950.0,604134.0,2025-06-05 20:00:00,2025-06-05 21:00:00,2429260,2306432,2025-06-06 20:00:00,2025-06-06 21:00:00,1293933,3142809,2025-06-07 20:00:00,2025-06-07 21:00:00,3320582,2389813,2025-06-08 20:00:00,2025-06-08 21:00:00,3560478,4445178,2025-06-11 20:00:00,2025-06-11 21:00:00,567373.0,1623753.0,2025-06-14 20:00:00,2025-06-14 21:00:00,753002,2239717,2025-05-25 20:00:00,2025-05-25 21:00:00,1733884,1334232,2025-05-31 20:00:00,2025-05-31 21:00:00,296834,75996
2025-05-26 21:00:00,2025-05-26 22:00:00,2177486,3794316,2025-05-28 21:00:00,2025-05-28 22:00:00,4801180,514834,2025-05-27 21:00:00,2025-05-27 22:00:00,5489884,4338273,2025-05-29 21:00:00,2025-05-29 22:00:00,1749100,4283176,2025-05-30 21:00:00,2025-05-30 22:00:00,1309281,376161,2025-06-19 21:00:00,2025-06-19 22:00:00,1915399,912228,2025-06-02 21:00:00,2025-06-02 22:00:00,276382.0,122868.0,2025-06-05 21:00:00,2025-06-05 22:00:00,2166384,2180109,2025-06-06 21:00:00,2025-06-06 22:00:00,1071266,1665445,2025-06-07 21:00:00,2025-06-07 22:00:00,3657370,1172231,2025-06-08 21:00:00,2025-06-08 22:00:00,2712706,2721654,2025-06-11 21:00:00,2025-06-11 22:00:00,640086.0,1388476.0,2025-06-14 21:00:00,2025-06-14 22:00:00,586542,1927638,2025-05-25 21:00:00,2025-05-25 22:00:00,1075777,1118150,2025-05-31 21:00:00,2025-05-31 22:00:00,255698,60693
2025-05-26 22:00:00,2025-05-26 23:00:00,2179076,3691674,2025-05-28 22:00:00,2025-05-28 23:00:00,4191735,172857,2025-05-27 22:00:00,2025-05-27 23:00:00,5585575,4494173,2025-05-29 22:00:00,2025-05-29 23:00:00,2703474,4304370,2025-05-30 22:00:00,2025-05-30 23:00:00,621800,80008,2025-06-19 22:00:00,2025-06-19 23:00:00,1555944,578354,2025-06-02 22:00:00,2025-06-02 23:00:00,86757.0,0.0,2025-06-05 22:00:00,2025-06-05 23:00:00,1968670,2676608,2025-06-06 22:00:00,2025-06-06 23:00:00,943889,884058,2025-06-07 22:00:00,2025-06-07 23:00:00,4092209,692775,2025-06-08 22:00:00,2025-06-08 23:00:00,1926537,1389277,2025-06-11 22:00:00,2025-06-11 23:00:00,710185.0,1166845.0,2025-06-14 22:00:00,2025-06-14 23:00:00,441618,1796567,2025-05-25 22:00:00,2025-05-25 23:00:00,656820,997360,2025-05-31 22:00:00,2025-05-31 23:00:00,247658,62526
2025-05-26 23:00:00,2025-05-27 00:00:00,2210566,3802984,2025-05-28 23:00:00,2025-05-29 00:00:00,3536796,132909,2025-05-27 23:00:00,2025-05-28 00:00:00,5669606,4852997,2025-05-29 23:00:00,2025-05-30 00:00:00,3644887,4324980,2025-05-30 23:00:00,2025-05-31 00:00:00,238994,41225,2025-06-19 23:00:00,2025-06-20 00:00:00,1250434,467231,2025-06-02 23:00:00,2025-06-03 00:00:00,56643.0,0.0,2025-06-05 23:00:00,2025-06-06 00:00:00,1884352,3101305,2025-06-06 23:00:00,2025-06-07 00:00:00,867402,897910,2025-06-07 23:00:00,2025-06-08 00:00:00,4507542,669481,2025-06-08 23:00:00,2025-06-09 00:00:00,1388449,1115863,2025-06-11 23:00:00,2025-06-12 00:00:00,795359.0,1234934.0,2025-06-14 23:00:00,2025-06-15 00:00:00,332364,1397186,2025-05-25 23:00:00,2025-05-26 00:00:00,404585,969012,2025-05-31 23:00:00,2025-06-01 00:00:00,290365,108562
2025-05-27 00:00:00,2025-05-27 01:00:00,2375653,3849398,2025-05-29 00:00:00,2025-05-29 01:00:00,3205600,123790,2025-05-28 00:00:00,2025-05-28 01:00:00,5783412,5375672,2025-05-30 00:00:00,2025-05-30 01:00:00,4351065,4387118,2025-05-31 00:00:00,2025-05-31 01:00:00,145834,33704,2025-06-20 00:00:00,2025-06-20 01:00:00,1004653,467829,2025-06-03 00:00:00,2025-06-03 01:00:00,62735.0,45611.0,2025-06-06 00:00:00,2025-06-06 01:00:00,2202592,3624422,2025-06-07 00:00:00,2025-06-07 01:00:00,1027827,944894,2025-06-08 00:00:00,2025-06-08 01:00:00,4711058,781903,2025-06-09 00:00:00,2025-06-09 01:00:00,1252463,1339458,2025-06-12 00:00:00,2025-06-12 01:00:00,915130.0,1412289.0,2025-06-15 00:00:00,2025-06-15 01:00:00,356355,1153199,2025-05-26 00:00:00,2025-05-26 01:00:00,442925,798357,2025-06-01 00:00:00,2025-06-01 01:00:00,348141,157370
2025-05-27 01:00:00,2025-05-27 02:00:00,2589044,4038781,2025-05-29 01:00:00,2025-05-29 02:00:00,2973965,75097,2025-05-28 01:00:00,2025-05-28 02:00:00,5887156,5746122,2025-05-30 01:00:00,2025-05-30 02:00:00,4934467,4258340,2025-05-31 01:00:00,2025-05-31 02:00:00,95691,25277,2025-06-20 01:00:00,2025-06-20 02:00:00,817238,476108,2025-06-03 01:00:00,2025-06-03 02:00:00,74880.0,159655.0,2025-06-06 01:00:00,2025-06-06 02:00:00,2684254,3681779,2025-06-07 01:00:00,2025-06-07 02:00:00,1255490,956960,2025-06-08 01:00:00,2025-06-08 02:00:00,4821229,1474639,2025-06-09 01:00:00,2025-06-09 02:00:00,1189009,1272575,2025-06-12 01:00:00,2025-06-12 02:00:00,1061816.0,1700379.0,2025-06-15 01:00:00,2025-06-15 02:00:00,440239,890651,2025-05-26 01:00:00,2025-05-26 02:00:00,586065,833081,2025-06-01 01:00:00,2025-06-01 02:00:00,409298,291214
2025-05-27 02:00:00,2025-05-27 03:00:00,2809431,4577918,2025-05-29 02:00:00,2025-05-29 03:00:00,2758874,65068,2025-05-28 02:00:00,2025-05-28 03:00:00,5951043,5763968,2025-05-30 02:00:00,2025-05-30 03:00:00,5324045,3728110,2025-05-31 02:00:00,2025-05-31 03:00:00,67563,41262,2025-06-20 02:00:00,2025-06-20 03:00:00,645673,380514,2025-06-03 02:00:00,2025-06-03 03:00:00,127750.0,285133.0,2025-06-06 02:00:00,2025-06-06 03:00:00,3193905,3967053,2025-06-07 02:00:00,2025-06-07 03:00:00,1481697,1041162,2025-06-08 02:00:00,2025-06-08 03:00:00,4813100,1838073,2025-06-09 02:00:00,2025-06-09 03:00:00,1132511,1036163,2025-06-12 02:00:00,2025-06-12 03:00:00,1201700.0,1942099.0,2025-06-15 02:00:00,2025-06-15 03:00:00,490237,889110,2025-05-26 02:00:00,2025-05-26 03:00:00,712454,866838,2025-06-01 02:00:00,2025-06-01 03:00:00,470690,762333
2025-05-27 03:00:00,2025-05-27 04:00:00,2960468,4978053,2025-05-29 03:00:00,2025-05-29 04:00:00,2568449,37980,2025-05-28 03:00:00,2025-05-28 04:00:00,5936532,5734242,2025-05-30 03:00:00,2025-05-30 04:00:00,5307444,3106616,2025-05-31 03:00:00,2025-05-31 04:00:00,66333,62827,2025-06-20 03:00:00,2025-06-20 04:00:00,563753,397893,2025-06-03 03:00:00,2025-06-03 04:00:00,211226.0,475033.0,2025-06-06 03:00:00,2025-06-06 04:00:00,3599753,3933372,2025-06-07 03:00:00,2025-06-07 04:00:00,1660059,1064773,2025-06-08 03:00:00,2025-06-08 04:00:00,4630551,2737219,2025-06-09 03:00:00,2025-06-09 04:00:00,1032577,892020,2025-06-12 03:00:00,2025-06-12 04:00:00,1310782.0,1948771.0,2025-06-15 03:00:00,2025-06-15 04:00:00,479970,771858,2025-05-26 03:00:00,2025-05-26 04:00:00,797137,1193115,2025-06-01 03:00:00,2025-06-01 04:00:00,487967,1045963
2025-05-27 04:00:00,2025-05-27 05:00:00,3098010,5402782,2025-05-29 04:00:00,2025-05-29 05:00:00,2395966,15563,2025-05-28 04:00:00,2025-05-28 05:00:00,5906303,5463536,2025-05-30 04:00:00,2025-05-30 05:00:00,5181894,2456508,2025-05-31 04:00:00,2025-05-31 05:00:00,56170,87573,2025-06-20 04:00:00,2025-06-20 05:00:00,493134,442091,2025-06-03 04:00:00,2025-06-03 05:00:00,329907.0,782881.0,2025-06-06 04:00:00,2025-06-06 05:00:00,3924782,3871409,2025-06-07 04:00:00,2025-06-07 05:00:00,1851129,972833,2025-06-08 04:00:00,2025-06-08 05:00:00,4389277,4035979,2025-06-09 04:00:00,2025-06-09 05:00:00,926653,636749,2025-06-12 04:00:00,2025-06-12 05:00:00,1422352.0,1815478.0,2025-06-15 04:00:00,2025-06-15 05:00:00,444403,775886,2025-05-26 04:00:00,2025-05-26 05:00:00,932546,1355495,2025-06-01 04:00:00,2025-06-01 05:00:00,476239,1133135
2025-05-27 05:00:00,2025-05-27 06:00:00,3219505,5726192,2025-05-29 05:00:00,2025-05-29 06:00:00,2340521,21729,2025-05-28 05:00:00,2025-05-28 06:00:00,5859844,5283296,2025-05-30 05:00:00,2025-05-30 06:00:00,5057203,2175894,2025-05-31 05:00:00,2025-05-31 06:00:00,49717,96897,2025-06-20 05:00:00,2025-06-20 06:00:00,457344,420104,2025-06-03 05:00:00,2025-06-03 06:00:00,479382.0,1128117.0,2025-06-06 05:00:00,2025-06-06 06:00:00,4216886,4036256,2025-06-07 05:00:00,2025-06-07 06:00:00,2037491,1042203,2025-06-08 05:00:00,2025-06-08 06:00:00,4163920,4189570,2025-06-09 05:00:00,2025-06-09 06:00:00,860108,516410,2025-06-12 05:00:00,2025-06-12 06:00:00,1499512.0,1820732.0,2025-06-15 05:00:00,2025-06-15 06:00:00,431618,859915,2025-05-26 05:00:00,2025-05-26 06:00:00,1165977,1331140,2025-06-01 05:00:00,2025-06-01 06:00:00,484244,1230480
2025-05-27 06:00:00,2025-05-27 07:00:00,3228559,5842733,2025-05-29 06:00:00,2025-05-29 07:00:00,2599819,63361,2025-05-28 06:00:00,2025-05-28 07:00:00,5761465,5107902,2025-05-30 06:00:00,2025-05-30 07:00:00,5025106,2265168,2025-05-31 06:00:00,2025-05-31 07:00:00,32706,72996,2025-06-20 06:00:00,2025-06-20 07:00:00,622139,440016,2025-06-03 06:00:00,2025-06-03 07:00:00,703333.0,1416990.0,2025-06-06 06:00:00,2025-06-06 07:00:00,4640328,4562052,2025-06-07 06:00:00,2025-06-07 07:00:00,2107367,1065794,2025-06-08 06:00:00,2025-06-08 07:00:00,4050406,3482493,2025-06-09 06:00:00,2025-06-09 07:00:00,935814,486587,2025-06-12 06:00:00,2025-06-12 07:00:00,1433178.0,1861825.0,2025-06-15 06:00:00,2025-06-15 07:00:00,406562,757478,2025-05-26 06:00:00,2025-05-26 07:00:00,1513141,1114752,2025-06-01 06:00:00,2025-06-01 07:00:00,596412,1601500
2025-05-27 07:00:00,2025-05-27 08:00:00,3215286,5979904,2025-05-29 07:00:00,2025-05-29 08:00:00,2938581,182337,2025-05-28 07:00:00,2025-05-28 08:00:00,5635714,4524899,2025-05-30 07:00:00,2025-05-30 08:00:00,5007039,2552132,2025-05-31 07:00:00,2025-05-31 08:00:00,10123,95099,2025-06-20 07:00:00,2025-06-20 08:00:00,850578,503297,2025-06-03 07:00:00,2025-06-03 08:00:00,972990.0,1719068.0,2025-06-06 07:00:00,2025-06-06 08:00:00,5069491,4612529,2025-06-07 07:00:00,2025-06-07 08:00:00,2159157,1153396,2025-06-08 07:00:00,2025-06-08 08:00:00,3963734,3293056,2025-06-09 07:00:00,2025-06-09 08:00:00,1051966,464874,2025-06-12 07:00:00,2025-06-12 08:00:00,1330563.0,2189327.0,2025-06-15 07:00:00,2025-06-15 08:00:00,382266,936577,2025-05-26 07:00:00,2025-05-26 08:00:00,1984206,1361211,2025-06-01 07:00:00,2025-06-01 08:00:00,764173,1776629
2025-05-27 08:00:00,2025-05-27 09:00:00,3239750,6098530,2025-05-29 08:00:00,2025-05-29 09:00:00,3265643,386092,2025-05-28 08:00:00,2025-05-28 09:00:00,5530322,4304230,2025-05-30 08:00:00,2025-05-30 09:00:00,4952541,3208246,2025-05-31 08:00:00,2025-05-31 09:00:00,0,162919,2025-06-20 08:00:00,2025-06-20 09:00:00,1123313,703495,2025-06-03 08:00:00,2025-06-03 09:00:00,1268544.0,1857736.0,2025-06-06 08:00:00,2025-06-06 09:00:00,5325096,5077938,2025-06-07 08:00:00,2025-06-07 09:00:00,2256641,1549294,2025-06-08 08:00:00,2025-06-08 09:00:00,3957619,3523573,2025-06-09 08:00:00,2025-06-09 09:00:00,1238233,775487,2025-06-12 08:00:00,2025-06-12 09:00:00,1283782.0,2899343.0,2025-06-15 08:00:00,2025-06-15 09:00:00,408019,1591675,2025-05-26 08:00:00,2025-05-26 09:00:00,2547740,2289858,2025-06-01 08:00:00,2025-06-01 09:00:00,982922,2213614
2025-05-27 09:00:00,2025-05-27 10:00:00,3375277,6082594,2025-05-29 09:00:00,2025-05-29 10:00:00,3612239,663662,2025-05-28 09:00:00,2025-05-28 10:00:00,5557506,3885690,2025-05-30 09:00:00,2025-05-30 10:00:00,4857165,3653721,2025-05-31 09:00:00,2025-05-31 10:00:00,14752,207908,2025-06-20 09:00:00,2025-06-20 10:00:00,1330075,808175,2025-06-03 09:00:00,2025-06-03 10:00:00,1562227.0,2748107.0,2025-06-06 09:00:00,2025-06-06 10:00:00,5104809,6045028,2025-06-07 09:00:00,2025-06-07 10:00:00,2543858,1863058,2025-06-08 09:00:00,2025-06-08 10:00:00,4282799,3607900,2025-06-09 09:00:00,2025-06-09 10:00:00,1641868,1170682,2025-06-12 09:00:00,2025-06-12 10:00:00,1404528.0,3605500.0,2025-06-15 09:00:00,2025-06-15 10:00:00,587800,2126037,2025-05-26 09:00:00,2025-05-26 10:00:00,3203873,3493948,2025-06-01 09:00:00,2025-06-01 10:00:00,1338228,2461687
